"Notes","State","State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alabama","01","Jan., 1999","1999/01",835,Not Applicable,Not Applicable
,"Alabama","01","Feb., 1999","1999/02",754,Not Applicable,Not Applicable
,"Alabama","01","Mar., 1999","1999/03",843,Not Applicable,Not Applicable
,"Alabama","01","Apr., 1999","1999/04",739,Not Applicable,Not Applicable
,"Alabama","01","May, 1999","1999/05",731,Not Applicable,Not Applicable
,"Alabama","01","Jun., 1999","1999/06",654,Not Applicable,Not Applicable
,"Alabama","01","Jul., 1999","1999/07",704,Not Applicable,Not Applicable
,"Alabama","01","Aug., 1999","1999/08",672,Not Applicable,Not Applicable
,"Alabama","01","Sep., 1999","1999/09",678,Not Applicable,Not Applicable
,"Alabama","01","Oct., 1999","1999/10",711,Not Applicable,Not Applicable
,"Alabama","01","Nov., 1999","1999/11",681,Not Applicable,Not Applicable
,"Alabama","01","Dec., 1999","1999/12",842,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2000","2000/01",937,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2000","2000/02",820,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2000","2000/03",774,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2000","2000/04",754,Not Applicable,Not Applicable
,"Alabama","01","May, 2000","2000/05",719,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2000","2000/06",679,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2000","2000/07",711,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2000","2000/08",676,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2000","2000/09",688,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2000","2000/10",721,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2000","2000/11",735,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2000","2000/12",778,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2001","2001/01",808,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2001","2001/02",708,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2001","2001/03",786,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2001","2001/04",743,Not Applicable,Not Applicable
,"Alabama","01","May, 2001","2001/05",729,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2001","2001/06",746,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2001","2001/07",710,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2001","2001/08",711,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2001","2001/09",699,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2001","2001/10",760,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2001","2001/11",705,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2001","2001/12",758,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2002","2002/01",815,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2002","2002/02",717,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2002","2002/03",811,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2002","2002/04",708,Not Applicable,Not Applicable
,"Alabama","01","May, 2002","2002/05",743,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2002","2002/06",660,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2002","2002/07",667,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2002","2002/08",617,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2002","2002/09",658,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2002","2002/10",706,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2002","2002/11",724,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2002","2002/12",756,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2003","2003/01",745,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2003","2003/02",733,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2003","2003/03",767,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2003","2003/04",721,Not Applicable,Not Applicable
,"Alabama","01","May, 2003","2003/05",665,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2003","2003/06",707,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2003","2003/07",666,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2003","2003/08",659,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2003","2003/09",665,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2003","2003/10",679,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2003","2003/11",693,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2003","2003/12",842,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2004","2004/01",845,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2004","2004/02",748,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2004","2004/03",750,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2004","2004/04",689,Not Applicable,Not Applicable
,"Alabama","01","May, 2004","2004/05",665,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2004","2004/06",636,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2004","2004/07",707,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2004","2004/08",683,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2004","2004/09",623,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2004","2004/10",632,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2004","2004/11",655,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2004","2004/12",798,Not Applicable,Not Applicable
,"Alabama","01","Jan., 2005","2005/01",750,Not Applicable,Not Applicable
,"Alabama","01","Feb., 2005","2005/02",725,Not Applicable,Not Applicable
,"Alabama","01","Mar., 2005","2005/03",779,Not Applicable,Not Applicable
,"Alabama","01","Apr., 2005","2005/04",680,Not Applicable,Not Applicable
,"Alabama","01","May, 2005","2005/05",722,Not Applicable,Not Applicable
,"Alabama","01","Jun., 2005","2005/06",683,Not Applicable,Not Applicable
,"Alabama","01","Jul., 2005","2005/07",649,Not Applicable,Not Applicable
,"Alabama","01","Aug., 2005","2005/08",678,Not Applicable,Not Applicable
,"Alabama","01","Sep., 2005","2005/09",637,Not Applicable,Not Applicable
,"Alabama","01","Oct., 2005","2005/10",672,Not Applicable,Not Applicable
,"Alabama","01","Nov., 2005","2005/11",722,Not Applicable,Not Applicable
,"Alabama","01","Dec., 2005","2005/12",777,Not Applicable,Not Applicable
