"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB","2015-2016",336,,,,,,,302509,111.1,,,,,,
"ALB","2016-2017",338,,,,,,,299140,113,,,,,,
"ALB","2017-2018",309,,,,,,,295295,104.5,,,,,,
"ALB","2018-2019",322,,,,,,,290056,111,,,,,,
"ALB","2019-2020",354,,,,,,,283646,124.9,,,,,,
"ALB","2020-2021",225,,,,,,,277153,80.9,,,,,,
"AND","2010-2011",0,,,,,,,7228,0,,,,,,
"AND","2011-2012",2,,,,,,,7190,27.8,,,,,,
"AND","2012-2013",4,,,,,,,7078,56.1,,,,,,
"AND","2013-2014",3,3,1,4,0,2,-1,6939,43.2,37.94,11.18,64.7,5.26,32.02,-21.5
"AND","2014-2015",1,2,0,4,-1,1,-3,6799,14.9,29.33,5.21,53.45,-14.43,9.69,-38.55
"AND","2015-2016",2,1,0,3,1,2,-1,6658,30.3,20.72,-2.45,43.89,9.58,32.75,-13.59
"AND","2016-2017",1,1,-1,2,0,2,-1,6517,15.2,12.11,-12.01,36.23,3.09,27.21,-21.03
"AND","2017-2018",0,0,-2,2,0,2,-2,6377,0,3.5,-23.26,30.26,-3.5,23.26,-30.26
"ARM","2015-2016",495,,,,,,,371583,133.2,,,,,,
"ARM","2016-2017",442,,,,,,,374893,118,,,,,,
"ARM","2017-2018",376,,,,,,,375385,100.2,,,,,,
"ARM","2018-2019",321,,,,,,,372185,86.4,,,,,,
"ARM","2019-2020",340,,,,,,,365105,93.2,,,,,,
"AUT","2000-2001",515,,,,,,,808469,63.7,,,,,,
"AUT","2001-2002",416,,,,,,,793135,52.5,,,,,,
"AUT","2002-2003",482,,,,,,,777879,61.9,,,,,,
"AUT","2003-2004",441,,,,,,,765874,57.6,,,,,,
"AUT","2004-2005",458,,,,,,,756269,60.6,,,,,,
"AUT","2005-2006",427,,,,,,,749133,57,,,,,,
"AUT","2006-2007",379,,,,,,,739592,51.2,,,,,,
"AUT","2007-2008",403,,,,,,,732481,55.1,,,,,,
"AUT","2008-2009",363,,,,,,,726889,50,,,,,,
"AUT","2009-2010",372,,,,,,,723986,51.3,,,,,,
"AUT","2010-2011",407,,,,,,,720842,56.4,,,,,,
"AUT","2011-2012",351,,,,,,,722093,48.6,47.89,44.97,50.81,0.71,3.63,-2.21
"AUT","2012-2013",331,336,315,357,-5,16,-26,722892,45.8,47.09,44.33,49.86,-1.29,1.47,-4.06
"AUT","2013-2014",340,334,315,354,6,25,-14,725701,46.9,46.3,43.63,48.96,0.6,3.27,-2.06
"AUT","2014-2015",337,333,314,352,4,23,-15,730635,46.1,45.5,42.89,48.11,0.6,3.21,-2.01
"AUT","2015-2016",324,332,313,350,-8,11,-26,743116,43.5,44.7,42.09,47.31,-1.2,1.41,-3.81
"AUT","2016-2017",340,330,311,349,10,29,-9,753484,45.2,43.9,41.24,46.57,1.3,3.96,-1.37
"AUT","2017-2018",317,329,309,349,-12,8,-32,763801,41.5,43.11,40.34,45.87,-1.61,1.16,-4.37
"AUT","2018-2019",333,328,307,349,5,26,-16,771107,43.2,42.31,39.39,45.23,0.89,3.81,-2.03
"AUT","2019-2020",323,326,304,349,-3,19,-26,777120,41.6,41.51,38.4,44.62,0.09,3.2,-3.02
"AUT","2020-2021",310,325,300,350,-15,10,-40,780044,39.7,40.71,37.38,44.05,-1.01,2.32,-4.35
"BEL","2000-2001",769,,,,,,,1073957,71.6,,,,,,
"BEL","2001-2002",711,,,,,,,1064903,66.7,,,,,,
"BEL","2002-2003",695,,,,,,,1056493,65.8,,,,,,
"BEL","2003-2004",613,,,,,,,1049949,58.4,,,,,,
"BEL","2004-2005",602,,,,,,,1048925,57.4,,,,,,
"BEL","2005-2006",649,,,,,,,1053968,61.6,,,,,,
"BEL","2006-2007",663,,,,,,,1060595,62.5,,,,,,
"BEL","2007-2008",655,,,,,,,1070010,61.2,,,,,,
"BEL","2008-2009",610,,,,,,,1082259,56.4,,,,,,
"BEL","2009-2010",622,,,,,,,1099092,56.6,,,,,,
