"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Jan,120,41726,286.9,121,102,141,-1,18,-21,280.59,238.25,322.94,6.31,48.65,-36.04
"ALB",2015 Feb,103,41913,244.9,95,75,114,8,28,-11,223.17,180.83,265.52,21.73,64.07,-20.62
"ALB",2015 Mar,102,42101,243.1,98,78,117,4,24,-15,228.28,185.93,270.62,14.82,57.17,-27.52
"ALB",2015 Apr,91,42294,214,82,63,102,9,28,-11,195.07,152.73,237.42,18.93,61.27,-23.42
"ALB",2015 May,79,42486,185,80,60,99,-1,19,-20,187.99,145.65,230.34,-2.99,39.35,-45.34
"ALB",2015 Jun,69,42682,162.3,74,54,93,-5,15,-24,174.45,132.11,216.8,-12.15,30.19,-54.5
"ALB",2015 Jul,90,42875,209.8,80,61,100,10,29,-10,188.35,146.01,230.7,21.45,63.79,-20.9
"ALB",2015 Aug,69,43071,161.2,75,55,95,-6,14,-26,175.95,133.61,218.3,-14.75,27.59,-57.1
"ALB",2015 Sep,70,43265,162.1,68,48,88,2,22,-18,161.21,118.87,203.56,0.89,43.23,-41.46
"ALB",2015 Oct,69,43458,158.6,75,55,95,-6,14,-26,174.32,131.97,216.66,-15.72,26.63,-58.06
"ALB",2015 Nov,71,43652,162.7,81,61,100,-10,10,-29,185.17,142.83,227.52,-22.47,19.87,-64.82
"ALB",2015 Dec,95,43846,215.9,101,81,121,-6,14,-26,225.98,183.63,268.32,-10.07,32.27,-52.42
"ALB",2016 Jan,101,44061,228.9,123,104,143,-22,-3,-42,273.78,231.86,315.69,-44.88,-2.96,-86.79
"ALB",2016 Feb,92,44304,207.5,97,77,116,-5,15,-24,216.36,174.44,258.27,-8.86,33.06,-50.77
"ALB",2016 Mar,96,44544,216,99,80,119,-3,16,-23,221.46,179.54,263.37,-5.46,36.46,-47.37
