"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Q1,20,754710,2.6,18,15,22,2,5,-2,2.43,1.95,2.91,0.17,0.65,-0.31
"ALB",2015 Q2,18,748803,2.4,18,14,22,0,4,-4,2.45,1.97,2.93,-0.05,0.43,-0.53
"ALB",2015 Q3,15,742833,2.1,17,13,20,-2,2,-5,2.29,1.81,2.77,-0.19,0.29,-0.67
"ALB",2015 Q4,17,736831,2.3,16,12,20,1,5,-3,2.17,1.69,2.65,0.13,0.61,-0.35
"ALB",2016 Q1,18,731045,2.5,18,14,22,0,4,-4,2.44,1.97,2.9,0.06,0.53,-0.4
"ALB",2016 Q2,19,725503,2.7,18,14,21,1,5,-2,2.46,1.99,2.92,0.25,0.71,-0.22
"ALB",2016 Q3,18,719931,2.5,16,13,20,2,5,-2,2.29,1.83,2.76,0.21,0.67,-0.26
"ALB",2016 Q4,14,714330,2,15,12,19,-1,2,-5,2.17,1.71,2.64,-0.17,0.29,-0.64
"ALB",2017 Q1,18,708971,2.5,17,14,21,1,4,-3,2.44,1.98,2.9,0.06,0.52,-0.4
"ALB",2017 Q2,16,703866,2.3,17,14,21,-1,2,-5,2.46,2,2.92,-0.16,0.3,-0.62
"ALB",2017 Q3,15,698704,2.2,16,12,19,-1,3,-4,2.3,1.84,2.76,-0.1,0.36,-0.56
"ALB",2017 Q4,12,693514,1.8,15,11,19,-3,1,-7,2.18,1.72,2.64,-0.38,0.08,-0.84
"ALB",2018 Q1,15,688553,2.2,17,13,21,-2,2,-6,2.44,1.98,2.91,-0.24,0.22,-0.71
"ALB",2018 Q2,18,683834,2.6,17,13,20,1,5,-2,2.46,2,2.93,0.14,0.6,-0.33
"ALB",2018 Q3,15,679064,2.3,15,12,19,0,3,-4,2.3,1.84,2.77,0,0.46,-0.47
"ALB",2018 Q4,15,674262,2.2,15,11,18,0,4,-3,2.18,1.72,2.65,0.02,0.48,-0.45
"ALB",2019 Q1,16,668948,2.4,17,13,20,-1,3,-4,2.45,1.97,2.93,-0.05,0.43,-0.53
"ALB",2019 Q2,15,662981,2.3,16,13,20,-1,2,-5,2.47,1.99,2.95,-0.17,0.31,-0.65
"ALB",2019 Q3,16,656947,2.4,15,11,19,1,5,-3,2.31,1.83,2.79,0.09,0.57,-0.39
"ALB",2019 Q4,17,650883,2.6,14,10,18,3,7,-1,2.19,1.71,2.67,0.41,0.89,-0.07
"ALB",2020 Q1,14,645414,2.1,16,12,20,-2,2,-6,2.45,1.95,2.96,-0.35,0.15,-0.86
"ALB",2020 Q2,17,640625,2.7,16,12,20,1,5,-3,2.47,1.97,2.98,0.23,0.73,-0.28
"ALB",2020 Q3,13,635810,2.1,14,11,18,-1,2,-5,2.31,1.81,2.82,-0.21,0.29,-0.72
"ALB",2020 Q4,12,630970,1.9,14,10,18,-2,2,-6,2.19,1.69,2.7,-0.29,0.21,-0.8
"ALB",2021 Q1,2,626515,0.3,16,11,20,-14,-9,-18,2.46,1.93,2.99,-2.16,-1.63,-2.69
"ALB",2021 Q2,11,622474,1.8,15,11,20,-4,0,-9,2.48,1.95,3.01,-0.68,-0.15,-1.21
"AND",2010 Q2,0,15390,1.9,,,,,,,,,,,,
"AND",2010 Q3,0,15356,1.9,,,,,,,,,,,,
"AND",2010 Q4,0,15321,0,,,,,,,,,,,,
"AND",2011 Q1,0,15303,0,,,,,,,,,,,,
