"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Q1,48,479390,10,57,38,76,-9,10,-28,11.73,7.82,15.63,-1.73,2.18,-5.63
"ALB",2015 Q2,62,480015,13,57,38,76,5,24,-14,11.73,7.82,15.63,1.27,5.18,-2.63
"ALB",2015 Q3,76,480647,15.8,63,44,82,13,32,-6,13.07,9.16,16.97,2.73,6.64,-1.17
"ALB",2015 Q4,62,481283,12.8,61,42,80,1,20,-18,12.59,8.68,16.49,0.21,4.12,-3.69
"ALB",2016 Q1,50,481947,10.4,54,36,72,-4,14,-22,11.14,7.35,14.93,-0.74,3.05,-4.53
"ALB",2016 Q2,46,482639,9.5,54,35,72,-8,11,-26,11.14,7.35,14.93,-1.64,2.15,-5.43
"ALB",2016 Q3,54,483336,11.1,60,42,78,-6,12,-24,12.48,8.69,16.27,-1.38,2.41,-5.17
"ALB",2016 Q4,58,484036,12,58,39,76,0,19,-18,12,8.21,15.79,0,3.79,-3.79
"ALB",2017 Q1,63,484001,12.9,51,33,69,12,30,-6,10.56,6.81,14.31,2.34,6.09,-1.41
"ALB",2017 Q2,40,483210,8.2,51,33,69,-11,7,-29,10.56,6.81,14.31,-2.36,1.39,-6.11
"ALB",2017 Q3,52,482410,10.8,57,39,75,-5,13,-23,11.9,8.15,15.65,-1.1,2.65,-4.85
"ALB",2017 Q4,59,481606,12.2,55,37,73,4,22,-14,11.42,7.67,15.17,0.78,4.53,-2.97
"ALB",2018 Q1,52,480366,10.7,48,30,66,4,22,-14,9.98,6.19,13.77,0.72,4.51,-3.07
"ALB",2018 Q2,58,478670,12.1,48,29,66,10,29,-8,9.98,6.19,13.77,2.12,5.91,-1.67
"ALB",2018 Q3,60,476955,12.6,54,36,72,6,24,-12,11.32,7.53,15.11,1.28,5.07,-2.51
"ALB",2018 Q4,41,475231,8.7,52,33,70,-11,8,-29,10.84,7.05,14.63,-2.14,1.65,-5.93
"ALB",2019 Q1,42,473101,8.8,45,26,64,-3,16,-22,9.4,5.49,13.3,-0.6,3.31,-4.5
"ALB",2019 Q2,47,470540,10,44,26,63,3,21,-16,9.39,5.49,13.3,0.61,4.51,-3.3
"ALB",2019 Q3,43,467951,9.2,51,32,70,-8,11,-27,10.74,6.83,14.64,-1.54,2.37,-5.44
"ALB",2019 Q4,53,465348,11.4,48,30,67,5,23,-14,10.25,6.35,14.16,1.15,5.05,-2.76
