"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Jan,16,14,8,21,2,8,-5,449786,3.7,3.26,1.6,4.91,0.44,2.1,-1.21
"ALB",2015 Feb,12,13,7,20,-1,5,-8,448239,2.8,3.04,1.38,4.69,-0.24,1.42,-1.89
"ALB",2015 Mar,17,14,8,21,3,9,-4,446696,3.8,3.26,1.6,4.91,0.54,2.2,-1.11
"ALB",2015 Apr,7,11,4,17,-4,3,-10,445106,1.6,2.42,0.76,4.07,-0.82,0.84,-2.47
"ALB",2015 May,13,12,5,19,1,8,-6,443526,2.9,2.64,0.98,4.29,0.26,1.92,-1.39
"ALB",2015 Jun,14,15,8,22,-1,6,-8,441915,3.2,3.48,1.82,5.13,-0.28,1.38,-1.93
"ALB",2015 Jul,16,13,7,20,3,9,-4,440332,3.7,3.12,1.46,4.77,0.58,2.24,-1.07
"ALB",2015 Aug,17,16,9,23,1,8,-6,438717,3.9,3.76,2.1,5.41,0.14,1.8,-1.51
"ALB",2015 Sep,11,11,4,17,0,7,-6,437117,2.6,2.42,0.76,4.07,0.18,1.84,-1.47
"ALB",2015 Oct,8,10,4,17,-2,4,-9,435535,1.9,2.36,0.7,4.01,-0.46,1.2,-2.11
"ALB",2015 Nov,9,12,5,19,-3,4,-10,433938,2.2,2.72,1.06,4.37,-0.52,1.14,-2.17
"ALB",2015 Dec,19,10,3,17,9,16,2,432342,4.3,2.24,0.58,3.89,2.06,3.72,0.41
"ALB",2016 Jan,14,13,7,20,1,7,-6,430735,3.3,3.13,1.49,4.77,0.17,1.81,-1.47
"ALB",2016 Feb,13,12,6,19,1,7,-6,429144,3.1,2.91,1.27,4.55,0.19,1.83,-1.45
"ALB",2016 Mar,8,13,7,20,-5,1,-12,427569,1.8,3.13,1.49,4.77,-1.33,0.31,-2.97
"ALB",2016 Apr,13,10,3,16,3,10,-3,425977,3.2,2.29,0.65,3.93,0.91,2.55,-0.73
"ALB",2016 May,11,11,4,18,0,7,-7,424367,2.5,2.51,0.87,4.15,-0.01,1.63,-1.65
"ALB",2016 Jun,13,14,7,21,-1,6,-8,422766,3.1,3.35,1.71,4.99,-0.25,1.39,-1.89
"ALB",2016 Jul,11,12,6,19,-1,5,-8,421176,2.6,2.99,1.35,4.63,-0.39,1.25,-2.03
"ALB",2016 Aug,15,15,8,22,0,7,-7,419528,3.6,3.63,1.99,5.27,-0.03,1.61,-1.67
"ALB",2016 Sep,10,10,3,16,0,7,-6,417938,2.3,2.29,0.65,3.93,0.01,1.65,-1.63
"ALB",2016 Oct,10,9,3,16,1,7,-6,416338,2.3,2.23,0.59,3.87,0.07,1.71,-1.57
"ALB",2016 Nov,10,11,4,18,-1,6,-8,414727,2.4,2.59,0.95,4.23,-0.19,1.45,-1.83
"ALB",2016 Dec,7,9,2,16,-2,5,-9,413136,1.6,2.11,0.47,3.75,-0.51,1.13,-2.15
"ALB",2017 Jan,13,12,6,19,1,7,-6,411578,3.1,3,1.37,4.63,0.1,1.73,-1.53
"ALB",2017 Feb,13,11,5,18,2,8,-5,410219,3.1,2.78,1.15,4.41,0.32,1.95,-1.31
"ALB",2017 Mar,14,12,6,19,2,8,-5,408858,3.4,3,1.37,4.63,0.4,2.03,-1.23
"ALB",2017 Apr,8,9,2,15,-1,6,-7,407458,2,2.16,0.53,3.79,-0.16,1.47,-1.79
"ALB",2017 May,11,10,3,17,1,8,-6,406035,2.7,2.38,0.75,4.01,0.32,1.95,-1.31
"ALB",2017 Jun,12,13,6,20,-1,6,-8,404638,2.9,3.22,1.59,4.85,-0.32,1.31,-1.95
"ALB",2017 Jul,13,11,5,18,2,8,-5,403233,3.3,2.86,1.23,4.49,0.44,2.07,-1.19
"ALB",2017 Aug,17,14,7,21,3,10,-4,401795,4.2,3.5,1.87,5.13,0.7,2.33,-0.93
"ALB",2017 Sep,8,9,2,15,-1,6,-7,400397,2,2.16,0.53,3.79,-0.16,1.47,-1.79
"ALB",2017 Oct,4,8,2,15,-4,2,-11,398983,1,2.1,0.47,3.73,-1.1,0.53,-2.73
"ALB",2017 Nov,8,10,3,17,-2,5,-9,397577,2,2.46,0.83,4.09,-0.46,1.17,-2.09
"ALB",2017 Dec,1,8,1,15,-7,0,-14,396180,0.4,1.98,0.35,3.61,-1.58,0.05,-3.21
"ALB",2018 Jan,12,11,5,18,1,7,-6,394836,3,2.87,1.23,4.51,0.13,1.77,-1.51
"ALB",2018 Feb,8,10,4,17,-2,4,-9,393731,2,2.65,1.01,4.29,-0.65,0.99,-2.29
"ALB",2018 Mar,9,11,5,18,-2,4,-9,392623,2.3,2.87,1.23,4.51,-0.57,1.07,-2.21
"ALB",2018 Apr,9,8,1,14,1,8,-5,391471,2.3,2.03,0.39,3.67,0.27,1.91,-1.37
"ALB",2018 May,7,9,2,16,-2,5,-9,390318,1.9,2.25,0.61,3.89,-0.35,1.29,-1.99
"ALB",2018 Jun,18,12,5,19,6,13,-1,389176,4.6,3.09,1.45,4.73,1.51,3.15,-0.13
"ALB",2018 Jul,10,10,4,17,0,6,-7,388020,2.7,2.73,1.09,4.37,-0.03,1.61,-1.67
"ALB",2018 Aug,9,13,6,20,-4,3,-11,386855,2.3,3.37,1.73,5.01,-1.07,0.57,-2.71
"ALB",2018 Sep,10,8,1,14,2,9,-4,385712,2.7,2.03,0.39,3.67,0.67,2.31,-0.97
"ALB",2018 Oct,9,7,1,14,2,8,-5,384549,2.4,1.97,0.33,3.61,0.43,2.07,-1.21
"ALB",2018 Nov,8,9,2,16,-1,6,-8,383408,2,2.33,0.69,3.97,-0.33,1.31,-1.97
"ALB",2018 Dec,5,7,0,14,-2,5,-9,382260,1.3,1.85,0.21,3.49,-0.55,1.09,-2.19
"ALB",2019 Jan,7,10,4,17,-3,3,-10,380962,1.9,2.74,1.09,4.4,-0.84,0.81,-2.5
"ALB",2019 Feb,11,9,3,16,2,8,-5,379558,2.9,2.52,0.87,4.18,0.38,2.03,-1.28
"ALB",2019 Mar,14,10,4,17,4,10,-3,378157,3.7,2.74,1.09,4.4,0.96,2.61,-0.7
"ALB",2019 Apr,6,7,0,13,-1,6,-7,376681,1.7,1.9,0.25,3.56,-0.2,1.45,-1.86
"ALB",2019 May,7,8,1,15,-1,6,-8,375231,1.9,2.12,0.47,3.78,-0.22,1.43,-1.88
"ALB",2019 Jun,9,11,4,18,-2,5,-9,373781,2.3,2.96,1.31,4.62,-0.66,0.99,-2.32
"ALB",2019 Jul,7,9,3,16,-2,4,-9,372305,2,2.6,0.95,4.26,-0.6,1.05,-2.26
"ALB",2019 Aug,13,12,5,19,1,8,-6,370837,3.5,3.24,1.59,4.9,0.26,1.91,-1.4
"ALB",2019 Sep,4,7,0,13,-3,4,-9,369374,1.2,1.9,0.25,3.56,-0.7,0.95,-2.36
"ALB",2019 Oct,11,6,0,13,5,11,-2,367911,2.9,1.84,0.19,3.5,1.06,2.71,-0.6
"ALB",2019 Nov,14,8,1,15,6,13,-1,366462,3.7,2.2,0.55,3.86,1.5,3.15,-0.16
"ALB",2019 Dec,8,6,-1,13,2,9,-5,364996,2.3,1.72,0.07,3.38,0.58,2.23,-1.08
"ALB",2020 Jan,7,9,3,16,-2,4,-9,363672,1.9,2.61,0.93,4.29,-0.71,0.97,-2.39
"ALB",2020 Feb,7,8,2,15,-1,5,-8,362612,1.8,2.39,0.71,4.07,-0.59,1.09,-2.27
"ALB",2020 Mar,2,9,3,16,-7,-1,-14,361549,0.6,2.61,0.93,4.29,-2.01,-0.33,-3.69
"ALB",2020 Apr,5,6,-1,13,-1,6,-8,360475,1.5,1.77,0.09,3.45,-0.27,1.41,-1.95
"ALB",2020 May,7,7,0,14,0,7,-7,359407,2.1,1.99,0.31,3.67,0.11,1.79,-1.57
"ALB",2020 Jun,4,10,3,17,-6,1,-13,358318,1,2.83,1.15,4.51,-1.83,-0.15,-3.51
"ALB",2020 Jul,6,8,2,15,-2,4,-9,357249,1.6,2.47,0.79,4.15,-0.87,0.81,-2.55
"ALB",2020 Aug,6,11,4,18,-5,2,-12,356157,1.8,3.11,1.43,4.79,-1.31,0.37,-2.99
"ALB",2020 Sep,5,6,-1,13,-1,6,-8,355076,1.5,1.77,0.09,3.45,-0.27,1.41,-1.95
"ALB",2020 Oct,5,5,-1,12,0,6,-7,354007,1.4,1.71,0.03,3.39,-0.31,1.37,-1.99
"ALB",2020 Nov,4,7,0,14,-3,4,-10,352928,1,2.07,0.39,3.75,-1.07,0.61,-2.75
