"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"AUS",2015 W02,417,2009028,20.8,450,398,503,-33,19,-86,22.37,19.98,24.76,-1.57,0.82,-3.96
"AUS",2015 W03,438,2010450,21.8,433,381,486,5,57,-48,21.59,19.2,23.98,0.21,2.6,-2.18
"AUS",2015 W04,433,2011873,21.5,431,378,483,2,55,-50,21.45,19.06,23.84,0.05,2.44,-2.34
"AUS",2015 W05,407,2013296,20.2,436,384,489,-29,23,-82,21.65,19.26,24.04,-1.45,0.94,-3.84
"AUS",2015 W06,465,2014719,23.1,443,391,496,22,74,-31,22.03,19.64,24.42,1.07,3.46,-1.32
"AUS",2015 W07,446,2016141,22.1,447,395,500,-1,51,-54,22.17,19.78,24.56,-0.07,2.32,-2.46
"AUS",2015 W08,418,2017564,20.7,422,369,474,-4,49,-56,20.97,18.58,23.36,-0.27,2.12,-2.66
"AUS",2015 W09,426,2018987,21.1,457,404,509,-31,22,-83,22.55,20.16,24.94,-1.45,0.94,-3.84
"AUS",2015 W10,453,2020410,22.4,427,375,480,26,78,-27,21.25,18.86,23.64,1.15,3.54,-1.24
"AUS",2015 W11,448,2021832,22.2,453,401,506,-5,47,-58,22.41,20.02,24.8,-0.21,2.18,-2.6
"AUS",2015 W12,425,2023255,21,450,398,503,-25,27,-78,22.19,19.8,24.58,-1.19,1.2,-3.58
"AUS",2015 W13,464,2024678,22.9,463,410,515,1,54,-51,22.83,20.44,25.22,0.07,2.46,-2.32
"AUS",2015 W14,494,2026101,24.4,459,406,511,35,88,-17,22.61,20.22,25,1.79,4.18,-0.6
"AUS",2015 W15,458,2027523,22.6,444,391,496,14,67,-38,21.95,19.56,24.34,0.65,3.04,-1.74
"AUS",2015 W16,471,2028946,23.2,457,405,510,14,66,-39,22.51,20.12,24.9,0.69,3.08,-1.7
"AUS",2015 W17,430,2030369,21.2,450,398,503,-20,32,-73,22.17,19.78,24.56,-0.97,1.42,-3.36
"AUS",2015 W18,455,2031792,22.4,435,383,488,20,72,-33,21.47,19.08,23.86,0.93,3.32,-1.46
"AUS",2015 W19,484,2033214,23.8,450,397,502,34,87,-18,22.15,19.76,24.54,1.65,4.04,-0.74
"AUS",2015 W20,460,2034637,22.6,455,403,508,5,57,-48,22.39,20,24.78,0.21,2.6,-2.18
"AUS",2015 W21,420,2036060,20.6,453,401,506,-33,19,-86,22.23,19.84,24.62,-1.63,0.76,-4.02
"AUS",2015 W22,460,2037483,22.6,479,427,532,-19,33,-72,23.41,21.02,25.8,-0.81,1.58,-3.2
"AUS",2015 W23,495,2038905,24.3,477,425,530,18,70,-35,23.35,20.96,25.74,0.95,3.34,-1.44
"AUS",2015 W24,502,2040328,24.6,492,439,544,10,63,-42,24.01,21.62,26.4,0.59,2.98,-1.8
"AUS",2015 W25,466,2041751,22.8,470,417,522,-4,49,-56,22.95,20.56,25.34,-0.15,2.24,-2.54
"AUS",2015 W26,511,2043174,25,500,448,553,11,63,-42,24.33,21.94,26.72,0.67,3.06,-1.72
"AUS",2015 W27,496,2044596,24.3,496,443,548,0,53,-52,24.09,21.7,26.48,0.21,2.6,-2.18
"AUS",2015 W28,526,2046019,25.7,531,478,583,-5,48,-57,25.71,23.32,28.1,-0.01,2.38,-2.4
"AUS",2015 W29,464,2047442,22.7,504,451,556,-40,13,-92,24.47,22.08,26.86,-1.77,0.62,-4.16
"AUS",2015 W30,499,2048865,24.4,513,461,566,-14,38,-67,24.89,22.5,27.28,-0.49,1.9,-2.88
"AUS",2015 W31,511,2050287,24.9,502,449,554,9,62,-43,24.39,22,26.78,0.51,2.9,-1.88
"AUS",2015 W32,509,2051710,24.8,486,433,538,23,76,-29,23.59,21.2,25.98,1.21,3.6,-1.18
"AUS",2015 W33,502,2053133,24.5,497,445,550,5,57,-48,24.15,21.76,26.54,0.35,2.74,-2.04
"AUS",2015 W34,516,2054556,25.1,507,454,559,9,62,-43,24.51,22.12,26.9,0.59,2.98,-1.8
"AUS",2015 W35,482,2055978,23.4,498,445,550,-16,37,-68,24.09,21.7,26.48,-0.69,1.7,-3.08
"AUS",2015 W36,516,2057401,25.1,530,477,582,-14,39,-66,25.51,23.12,27.9,-0.41,1.98,-2.8
"AUS",2015 W37,513,2058824,24.9,521,468,573,-8,45,-60,25.09,22.7,27.48,-0.19,2.2,-2.58
"AUS",2015 W38,478,2060247,23.2,488,436,541,-10,42,-63,23.61,21.22,26,-0.41,1.98,-2.8
"AUS",2015 W39,476,2061669,23.1,490,438,543,-14,38,-67,23.67,21.28,26.06,-0.57,1.82,-2.96
"AUS",2015 W40,453,2063092,22,473,420,525,-20,33,-72,22.89,20.5,25.28,-0.89,1.5,-3.28
"AUS",2015 W41,494,2064515,23.9,476,423,528,18,71,-34,23.05,20.66,25.44,0.85,3.24,-1.54
"AUS",2015 W42,476,2065938,23,473,421,526,3,55,-50,22.89,20.5,25.28,0.11,2.5,-2.28
"AUS",2015 W43,460,2067360,22.3,474,422,527,-14,38,-67,22.91,20.52,25.3,-0.61,1.78,-3
"AUS",2015 W44,472,2068783,22.8,458,405,510,14,67,-38,22.15,19.76,24.54,0.65,3.04,-1.74
"AUS",2015 W45,437,2070206,21.1,455,403,508,-18,34,-71,22.01,19.62,24.4,-0.91,1.48,-3.3
"AUS",2015 W46,434,2071629,20.9,449,396,501,-15,38,-67,21.71,19.32,24.1,-0.81,1.58,-3.2
"AUS",2015 W47,468,2073051,22.6,462,410,515,6,58,-47,22.33,19.94,24.72,0.27,2.66,-2.12
"AUS",2015 W48,417,2074474,20.1,457,404,509,-40,13,-92,22.03,19.64,24.42,-1.93,0.46,-4.32
"AUS",2015 W49,450,2075897,21.7,455,403,508,-5,47,-58,21.97,19.58,24.36,-0.27,2.12,-2.66
"AUS",2015 W50,451,2077320,21.7,450,398,503,1,53,-52,21.73,19.34,24.12,-0.03,2.36,-2.42
"AUS",2015 W51,396,2078742,19,440,388,493,-44,8,-97,21.21,18.82,23.6,-2.21,0.18,-4.6
"AUS",2015 W52,442,2080165,21.2,453,401,506,-11,41,-64,21.83,19.44,24.22,-0.63,1.76,-3.02
"AUS",2015 W53,430,2081586,20.7,452,400,505,-22,30,-75,21.79,19.4,24.18,-1.09,1.3,-3.48
"AUS",2016 W01,479,2082978,23,460,408,513,19,71,-34,22.1,19.72,24.49,0.9,3.28,-1.49
"AUS",2016 W02,447,2084363,21.4,443,391,496,4,56,-49,21.32,18.94,23.71,0.08,2.46,-2.31
"AUS",2016 W03,418,2085748,20,441,389,493,-23,29,-75,21.18,18.8,23.57,-1.18,1.2,-3.57
"AUS",2016 W04,434,2087133,20.8,446,394,499,-12,40,-65,21.38,19,23.77,-0.58,1.8,-2.97
"AUS",2016 W05,477,2088518,22.8,453,401,506,24,76,-29,21.76,19.38,24.15,1.04,3.42,-1.35
"AUS",2016 W06,455,2089903,21.8,457,405,510,-2,50,-55,21.9,19.52,24.29,-0.1,2.28,-2.49
"AUS",2016 W07,423,2091288,20.2,432,380,484,-9,43,-61,20.7,18.32,23.09,-0.5,1.88,-2.89
"AUS",2016 W08,432,2092672,20.6,467,415,519,-35,17,-87,22.28,19.9,24.67,-1.68,0.7,-4.07
"AUS",2016 W09,423,2094057,20.2,437,385,490,-14,38,-67,20.98,18.6,23.37,-0.78,1.6,-3.17
