"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Jan,30,30,19,41,0,11,-11,306857,9.8,9.93,6.1,13.76,-0.13,3.7,-3.96
"ALB",2015 Feb,36,28,17,39,8,19,-3,306468,11.9,9.19,5.36,13.02,2.71,6.54,-1.12
"ALB",2015 Mar,26,28,16,39,-2,10,-13,306083,8.6,9.05,5.22,12.88,-0.45,3.38,-4.28
"ALB",2015 Apr,32,29,18,41,3,14,-9,305685,10.5,9.57,5.74,13.4,0.93,4.76,-2.9
"ALB",2015 May,37,29,18,40,8,19,-3,305290,12,9.41,5.58,13.24,2.59,6.42,-1.24
"ALB",2015 Jun,22,32,21,43,-10,1,-21,304887,7.1,10.63,6.8,14.46,-3.53,0.3,-7.36
"ALB",2015 Jul,21,27,16,38,-6,5,-17,304491,7,8.95,5.12,12.78,-1.95,1.88,-5.78
"ALB",2015 Aug,21,26,15,37,-5,6,-16,304088,6.8,8.61,4.78,12.44,-1.81,2.02,-5.64
"ALB",2015 Sep,21,25,14,36,-4,7,-15,303688,6.9,8.27,4.44,12.1,-1.37,2.46,-5.2
"ALB",2015 Oct,22,26,14,37,-4,8,-15,303292,7.2,8.45,4.62,12.28,-1.25,2.58,-5.08
"ALB",2015 Nov,31,27,15,38,4,16,-7,302893,10.2,8.69,4.86,12.52,1.51,5.34,-2.32
"ALB",2015 Dec,32,29,17,40,3,15,-8,302494,10.5,9.39,5.56,13.22,1.11,4.94,-2.72
"ALB",2016 Jan,23,30,19,41,-7,4,-18,302150,7.7,10,6.22,13.79,-2.3,1.48,-6.09
"ALB",2016 Feb,34,28,17,39,6,17,-5,301894,11.4,9.26,5.48,13.05,2.14,5.92,-1.65
"ALB",2016 Mar,33,27,16,39,6,17,-6,301643,11,9.12,5.34,12.91,1.88,5.66,-1.91
"ALB",2016 Apr,34,29,18,40,5,16,-6,301389,11.3,9.64,5.86,13.43,1.66,5.44,-2.13
"ALB",2016 May,29,29,18,40,0,11,-11,301132,9.7,9.48,5.7,13.27,0.22,4,-3.57
"ALB",2016 Jun,35,32,21,43,3,14,-8,300877,11.6,10.7,6.92,14.49,0.9,4.68,-2.89
"ALB",2016 Jul,32,27,16,38,5,16,-6,300623,10.8,9.02,5.24,12.81,1.78,5.56,-2.01
"ALB",2016 Aug,30,26,15,37,4,15,-7,300361,10.1,8.68,4.9,12.47,1.42,5.2,-2.37
"ALB",2016 Sep,30,25,14,36,5,16,-6,300107,9.9,8.34,4.56,12.13,1.56,5.34,-2.23
"ALB",2016 Oct,24,26,14,37,-2,10,-13,299852,8.1,8.52,4.74,12.31,-0.42,3.36,-4.21
"ALB",2016 Nov,23,26,15,38,-3,8,-15,299595,7.6,8.76,4.98,12.55,-1.16,2.62,-4.95
"ALB",2016 Dec,27,28,17,40,-1,10,-13,299341,9,9.46,5.68,13.25,-0.46,3.32,-4.25
"ALB",2017 Jan,35,30,19,41,5,16,-6,299056,11.8,10.08,6.31,13.85,1.72,5.49,-2.05
"ALB",2017 Feb,25,28,17,39,-3,8,-14,298754,8.3,9.34,5.57,13.11,-1.04,2.73,-4.81
"ALB",2017 Mar,27,27,16,38,0,11,-11,298450,9.1,9.2,5.43,12.97,-0.1,3.67,-3.87
"ALB",2017 Apr,24,29,18,40,-5,6,-16,298138,8,9.72,5.95,13.49,-1.72,2.05,-5.49
"ALB",2017 May,28,29,17,40,-1,11,-12,297820,9.5,9.56,5.79,13.33,-0.06,3.71,-3.83
"ALB",2017 Jun,32,32,21,43,0,11,-11,297509,10.9,10.78,7.01,14.55,0.12,3.89,-3.65
"ALB",2017 Jul,29,27,16,38,2,13,-9,297195,9.7,9.1,5.33,12.87,0.6,4.37,-3.17
"ALB",2017 Aug,17,26,15,37,-9,2,-20,296874,5.8,8.76,4.99,12.53,-2.96,0.81,-6.73
"ALB",2017 Sep,23,25,14,36,-2,9,-13,296562,7.9,8.42,4.65,12.19,-0.52,3.25,-4.29
"ALB",2017 Oct,28,25,14,37,3,14,-9,296247,9.5,8.6,4.83,12.37,0.9,4.67,-2.87
"ALB",2017 Nov,25,26,15,37,-1,10,-12,295933,8.4,8.84,5.07,12.61,-0.44,3.33,-4.21
"ALB",2017 Dec,20,28,17,39,-8,3,-19,295622,6.7,9.54,5.77,13.31,-2.84,0.93,-6.61
"ALB",2018 Jan,30,30,18,41,0,12,-11,295247,10.3,10.15,6.37,13.94,0.15,3.93,-3.64
"ALB",2018 Feb,23,28,16,39,-5,7,-16,294823,7.7,9.41,5.63,13.2,-1.71,2.07,-5.5
"ALB",2018 Mar,23,27,16,38,-4,7,-15,294398,7.9,9.27,5.49,13.06,-1.37,2.41,-5.16
"ALB",2018 Apr,32,29,18,40,3,14,-8,293955,10.8,9.79,6.01,13.58,1.01,4.79,-2.78
"ALB",2018 May,26,28,17,40,-2,9,-14,293512,8.7,9.63,5.85,13.42,-0.93,2.85,-4.72
"ALB",2018 Jun,32,32,20,43,0,12,-11,293073,11.1,10.85,7.07,14.64,0.25,4.03,-3.54
"ALB",2018 Jul,19,27,15,38,-8,4,-19,292629,6.6,9.17,5.39,12.96,-2.57,1.21,-6.36
"ALB",2018 Aug,35,26,14,37,9,21,-2,292181,12.1,8.83,5.05,12.62,3.27,7.05,-0.52
"ALB",2018 Sep,23,25,13,36,-2,10,-13,291742,7.9,8.49,4.71,12.28,-0.59,3.19,-4.38
"ALB",2018 Oct,27,25,14,36,2,13,-9,291295,9.2,8.67,4.89,12.46,0.53,4.31,-3.26
"ALB",2018 Nov,23,26,15,37,-3,8,-14,290857,7.9,8.91,5.13,12.7,-1.01,2.77,-4.8
"ALB",2018 Dec,30,28,17,39,2,13,-9,290416,10.4,9.61,5.83,13.4,0.79,4.57,-3
