"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Jan,16,21,11,31,-5,5,-15,479164,3.3,4.33,2.31,6.35,-1.03,0.99,-3.05
"ALB",2015 Feb,15,20,10,29,-5,5,-14,479370,3.1,4.03,2.01,6.05,-0.93,1.09,-2.95
"ALB",2015 Mar,18,17,7,27,1,11,-9,479574,3.7,3.41,1.39,5.43,0.29,2.31,-1.73
"ALB",2015 Apr,22,21,11,30,1,11,-8,479784,4.5,4.27,2.25,6.29,0.23,2.25,-1.79
"ALB",2015 May,19,18,9,28,1,10,-9,479993,4,3.83,1.81,5.85,0.17,2.19,-1.85
"ALB",2015 Jun,21,17,8,27,4,13,-6,480207,4.5,3.63,1.61,5.65,0.87,2.89,-1.15
"ALB",2015 Jul,32,23,13,33,9,19,-1,480416,6.6,4.75,2.73,6.77,1.85,3.87,-0.17
"ALB",2015 Aug,21,22,12,31,-1,9,-10,480630,4.5,4.49,2.47,6.51,0.01,2.03,-2.01
"ALB",2015 Sep,23,19,9,29,4,14,-6,480841,4.7,3.85,1.83,5.87,0.85,2.87,-1.17
"ALB",2015 Oct,25,20,10,30,5,15,-5,481051,5.1,4.07,2.05,6.09,1.03,3.05,-0.99
"ALB",2015 Nov,16,22,13,32,-6,3,-16,481262,3.3,4.59,2.57,6.61,-1.29,0.73,-3.31
"ALB",2015 Dec,21,19,9,29,2,12,-8,481473,4.4,3.93,1.91,5.95,0.47,2.49,-1.55
"ALB",2016 Jan,22,20,10,29,2,12,-7,481694,4.6,4.14,2.14,6.14,0.46,2.46,-1.54
"ALB",2016 Feb,15,19,9,28,-4,6,-13,481924,3,3.84,1.84,5.84,-0.84,1.16,-2.84
"ALB",2016 Mar,14,16,6,25,-2,8,-11,482153,2.8,3.22,1.22,5.22,-0.42,1.58,-2.42
"ALB",2016 Apr,22,20,10,29,2,12,-7,482383,4.6,4.08,2.08,6.08,0.52,2.52,-1.48
"ALB",2016 May,9,17,8,27,-8,1,-18,482617,2,3.64,1.64,5.64,-1.64,0.36,-3.64
"ALB",2016 Jun,14,16,7,26,-2,7,-12,482849,2.9,3.44,1.44,5.44,-0.54,1.46,-2.54
"ALB",2016 Jul,22,22,12,31,0,10,-9,483079,4.5,4.56,2.56,6.56,-0.06,1.94,-2.06
"ALB",2016 Aug,21,21,11,30,0,10,-9,483318,4.3,4.3,2.3,6.3,0,2,-2
"ALB",2016 Sep,11,18,8,27,-7,3,-16,483549,2.3,3.66,1.66,5.66,-1.36,0.64,-3.36
"ALB",2016 Oct,18,19,9,28,-1,9,-10,483781,3.7,3.88,1.88,5.88,-0.18,1.82,-2.18
"ALB",2016 Nov,21,21,12,31,0,9,-10,484014,4.3,4.4,2.4,6.4,-0.1,1.9,-2.1
"ALB",2016 Dec,20,18,8,27,2,12,-7,484245,4.1,3.74,1.74,5.74,0.36,2.36,-1.64
"ALB",2017 Jan,25,19,9,28,6,16,-3,484281,5.2,3.94,1.95,5.93,1.26,3.25,-0.73
"ALB",2017 Feb,19,18,8,27,1,11,-8,484027,4,3.64,1.65,5.63,0.36,2.35,-1.63
"ALB",2017 Mar,18,15,5,24,3,13,-6,483769,3.7,3.02,1.03,5.01,0.68,2.67,-1.31
"ALB",2017 Apr,12,19,9,28,-7,3,-16,483504,2.4,3.88,1.89,5.87,-1.48,0.51,-3.47
"ALB",2017 May,18,16,7,26,2,11,-8,483235,3.8,3.44,1.45,5.43,0.36,2.35,-1.63
"ALB",2017 Jun,10,15,6,25,-5,4,-15,482970,2,3.24,1.25,5.23,-1.24,0.75,-3.23
"ALB",2017 Jul,17,21,11,30,-4,6,-13,482704,3.6,4.36,2.37,6.35,-0.76,1.23,-2.75
"ALB",2017 Aug,18,20,10,29,-2,8,-11,482431,3.8,4.1,2.11,6.09,-0.3,1.69,-2.29
"ALB",2017 Sep,17,17,7,26,0,10,-9,482167,3.4,3.46,1.47,5.45,-0.06,1.93,-2.05
"ALB",2017 Oct,19,18,8,27,1,11,-8,481899,3.9,3.68,1.69,5.67,0.22,2.21,-1.77
"ALB",2017 Nov,28,20,11,30,8,17,-2,481632,5.8,4.2,2.21,6.19,1.6,3.59,-0.39
"ALB",2017 Dec,12,17,7,26,-5,5,-14,481368,2.5,3.54,1.55,5.53,-1.04,0.95,-3.03
"ALB",2018 Jan,15,18,8,27,-3,7,-12,480971,3.1,3.74,1.74,5.74,-0.64,1.36,-2.64
"ALB",2018 Feb,20,17,7,26,3,13,-6,480422,4.2,3.44,1.44,5.44,0.76,2.76,-1.24
"ALB",2018 Mar,17,14,4,23,3,13,-6,479871,3.5,2.82,0.82,4.82,0.68,2.68,-1.32
"ALB",2018 Apr,24,18,8,27,6,16,-3,479298,5.1,3.68,1.68,5.68,1.42,3.42,-0.58
"ALB",2018 May,21,15,6,25,6,15,-4,478725,4.3,3.24,1.24,5.24,1.06,3.06,-0.94
"ALB",2018 Jun,13,14,5,24,-1,8,-11,478157,2.7,3.04,1.04,5.04,-0.34,1.66,-2.34
"ALB",2018 Jul,19,20,10,29,-1,9,-10,477582,4,4.16,2.16,6.16,-0.16,1.84,-2.16
"ALB",2018 Aug,22,19,9,28,3,13,-6,477002,4.5,3.9,1.9,5.9,0.6,2.6,-1.4
"ALB",2018 Sep,20,16,6,25,4,14,-5,476434,4.1,3.26,1.26,5.26,0.84,2.84,-1.16
"ALB",2018 Oct,13,17,7,26,-4,6,-13,475856,2.8,3.48,1.48,5.48,-0.68,1.32,-2.68
"ALB",2018 Nov,17,19,10,29,-2,7,-12,475288,3.5,4,2,6,-0.5,1.5,-2.5
"ALB",2018 Dec,11,16,6,25,-5,5,-14,474717,2.4,3.34,1.34,5.34,-0.94,1.06,-2.94
"ALB",2019 Jan,16,17,7,26,-1,9,-10,474016,3.5,3.55,1.53,5.57,-0.05,1.97,-2.07
"ALB",2019 Feb,19,16,6,25,3,13,-6,473186,3.9,3.25,1.23,5.27,0.65,2.67,-1.37
"ALB",2019 Mar,7,13,3,22,-6,4,-15,472356,1.4,2.63,0.61,4.65,-1.23,0.79,-3.25
"ALB",2019 Apr,13,17,7,26,-4,6,-13,471483,2.8,3.49,1.47,5.51,-0.69,1.33,-2.71
"ALB",2019 May,15,14,5,24,1,10,-9,470625,3.1,3.05,1.03,5.07,0.05,2.07,-1.97
"ALB",2019 Jun,19,13,4,23,6,15,-4,469767,4.1,2.85,0.83,4.87,1.25,3.27,-0.77
"ALB",2019 Jul,14,19,9,28,-5,5,-14,468893,3.1,3.97,1.95,5.99,-0.87,1.15,-2.89
"ALB",2019 Aug,16,18,8,27,-2,8,-11,468024,3.4,3.71,1.69,5.73,-0.31,1.71,-2.33
"ALB",2019 Sep,13,15,5,24,-2,8,-11,467159,2.8,3.07,1.05,5.09,-0.27,1.75,-2.29
"ALB",2019 Oct,14,16,6,25,-2,8,-11,466293,2.9,3.29,1.27,5.31,-0.39,1.63,-2.41
"ALB",2019 Nov,19,18,8,28,1,11,-9,465435,4.1,3.81,1.79,5.83,0.29,2.31,-1.73
"ALB",2019 Dec,20,15,5,24,5,15,-4,464568,4.3,3.15,1.13,5.17,1.15,3.17,-0.87
"ALB",2020 Jan,11,16,6,26,-5,5,-15,463703,2.3,3.35,1.3,5.41,-1.05,1,-3.11
"ALB",2020 Feb,12,14,5,24,-2,7,-12,462881,2.6,3.05,1,5.11,-0.45,1.6,-2.51
"ALB",2020 Mar,14,12,2,22,2,12,-8,462054,3.1,2.43,0.38,4.49,0.67,2.72,-1.39
"ALB",2020 Apr,11,15,6,25,-4,5,-14,461217,2.4,3.29,1.24,5.35,-0.89,1.16,-2.95
"ALB",2020 May,13,13,3,23,0,10,-10,460386,2.9,2.85,0.8,4.91,0.05,2.1,-2.01
"ALB",2020 Jun,9,12,2,22,-3,7,-13,459539,2,2.65,0.6,4.71,-0.65,1.4,-2.71
"ALB",2020 Jul,19,18,8,28,1,11,-9,458706,4,3.77,1.72,5.83,0.23,2.28,-1.83
"ALB",2020 Aug,18,16,7,26,2,11,-8,457857,3.9,3.51,1.46,5.57,0.39,2.44,-1.67
"ALB",2020 Sep,16,14,4,24,2,12,-8,457015,3.4,2.87,0.82,4.93,0.53,2.58,-1.53
"ALB",2020 Oct,10,15,5,25,-5,5,-15,456183,2.3,3.09,1.04,5.15,-0.79,1.26,-2.85
"ALB",2020 Nov,9,17,7,27,-8,2,-18,455343,2,3.61,1.56,5.67,-1.61,0.44,-3.67
"ALB",2020 Dec,14,14,4,24,0,10,-10,454503,3,2.95,0.9,5.01,0.05,2.1,-2.01
"ALB",2021 Jan,16,15,4,25,1,12,-9,453265,3.5,3.16,1.06,5.26,0.34,2.44,-1.76
"ALB",2021 Feb,19,13,3,24,6,16,-5,451502,4.2,2.86,0.76,4.96,1.34,3.44,-0.76
"ALB",2021 Mar,10,11,0,21,-1,10,-11,449726,2.3,2.24,0.14,4.34,0.06,2.16,-2.04
"ALB",2021 Apr,13,14,4,25,-1,9,-12,447916,2.9,3.1,1,5.2,-0.2,1.9,-2.3
"ALB",2021 May,11,12,2,22,-1,9,-11,446094,2.4,2.66,0.56,4.76,-0.26,1.84,-2.36
"ALB",2021 Jun,9,11,1,21,-2,8,-12,444260,2.1,2.46,0.36,4.56,-0.36,1.74,-2.46
"ALB",2021 Jul,18,17,6,27,1,12,-9,442447,4.1,3.58,1.48,5.68,0.52,2.62,-1.58
"ALB",2021 Aug,23,15,5,26,8,18,-3,440584,5.1,3.32,1.22,5.42,1.78,3.88,-0.32
"AND",2010 Jan,0,,,,,,,10595,0,,,,,,
"AND",2010 Feb,0,,,,,,,10480,0,,,,,,
"AND",2010 Mar,0,,,,,,,10358,0,,,,,,
"AND",2010 Apr,1,,,,,,,10233,7,,,,,,
"AND",2010 May,0,,,,,,,10108,2.8,,,,,,
"AND",2010 Jun,0,,,,,,,9982,0,,,,,,
"AND",2010 Jul,1,,,,,,,9857,8.7,,,,,,
"AND",2010 Aug,0,,,,,,,9729,1.5,,,,,,
"AND",2010 Sep,0,,,,,,,9604,0,,,,,,
"AND",2010 Oct,0,,,,,,,9479,0,,,,,,
"AND",2010 Nov,0,,,,,,,9352,3.1,,,,,,
