"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Q1,16,823102,1.9,19,15,23,-3,1,-7,2.3,1.83,2.77,-0.4,0.07,-0.87
"ALB",2015 Q2,20,824498,2.4,18,14,22,2,6,-2,2.16,1.69,2.63,0.24,0.71,-0.23
"ALB",2015 Q3,21,825909,2.6,20,16,24,1,5,-3,2.42,1.95,2.89,0.18,0.65,-0.29
"ALB",2015 Q4,19,827327,2.3,18,14,22,1,5,-3,2.24,1.77,2.71,0.06,0.53,-0.41
"ALB",2016 Q1,19,829223,2.3,18,14,22,1,5,-3,2.21,1.75,2.67,0.09,0.55,-0.37
"ALB",2016 Q2,16,831674,2,17,13,21,-1,3,-5,2.07,1.61,2.53,-0.07,0.39,-0.53
"ALB",2016 Q3,19,834139,2.3,19,15,23,0,4,-4,2.33,1.87,2.79,-0.03,0.43,-0.49
"ALB",2016 Q4,17,836618,2.1,18,14,22,-1,3,-5,2.15,1.69,2.61,-0.05,0.41,-0.51
"ALB",2017 Q1,20,838238,2.4,18,14,22,2,6,-2,2.12,1.66,2.58,0.28,0.74,-0.18
"ALB",2017 Q2,14,838865,1.7,16,12,20,-2,2,-6,1.98,1.52,2.44,-0.28,0.18,-0.74
"ALB",2017 Q3,18,839497,2.1,19,15,23,-1,3,-5,2.24,1.78,2.7,-0.14,0.32,-0.6
"ALB",2017 Q4,18,840133,2.1,17,13,21,1,5,-3,2.06,1.6,2.52,0.04,0.5,-0.42
"ALB",2018 Q1,19,840555,2.2,17,13,21,2,6,-2,2.03,1.57,2.49,0.17,0.63,-0.29
"ALB",2018 Q2,16,840726,1.9,16,12,20,0,4,-4,1.89,1.43,2.35,0.01,0.47,-0.45
"ALB",2018 Q3,20,840899,2.3,18,14,22,2,6,-2,2.15,1.69,2.61,0.15,0.61,-0.31
"ALB",2018 Q4,14,841073,1.7,16,12,20,-2,2,-6,1.97,1.51,2.43,-0.27,0.19,-0.73
"ALB",2019 Q1,15,840937,1.8,16,12,21,-2,3,-6,1.94,1.47,2.41,-0.14,0.33,-0.61
"ALB",2019 Q2,16,840436,1.9,15,11,19,1,5,-3,1.8,1.33,2.27,0.1,0.57,-0.37
"ALB",2019 Q3,16,839929,1.9,17,13,22,-1,3,-6,2.06,1.59,2.53,-0.16,0.31,-0.63
"ALB",2019 Q4,17,839419,2.1,16,12,20,1,5,-3,1.88,1.41,2.35,0.22,0.69,-0.25
"ALB",2020 Q1,17,839128,2,16,12,20,1,5,-3,1.85,1.35,2.35,0.15,0.65,-0.35
"ALB",2020 Q2,15,839090,1.7,14,10,19,1,5,-4,1.71,1.21,2.21,-0.01,0.49,-0.51
"ALB",2020 Q3,20,839053,2.4,17,13,21,3,7,-1,1.97,1.47,2.47,0.43,0.93,-0.07
"ALB",2020 Q4,16,839015,1.9,15,11,19,1,5,-3,1.79,1.29,2.29,0.11,0.61,-0.39
"ALB",2021 Q1,16,836811,2,15,11,20,1,5,-4,1.76,1.23,2.29,0.24,0.77,-0.29
"ALB",2021 Q2,14,832069,1.6,14,9,18,0,5,-4,1.62,1.09,2.15,-0.02,0.51,-0.55
"AND",2010 Q2,0,25692,0.6,,,,,,,,,,,,
"AND",2010 Q3,0,24931,0.6,,,,,,,,,,,,
"AND",2010 Q4,0,24166,0.6,,,,,,,,,,,,
"AND",2011 Q1,0,23755,1.2,,,,,,,,,,,,
"AND",2011 Q2,0,23754,0.6,,,,,,,,,,,,
"AND",2011 Q3,0,23754,1.8,,,,,,,,,,,,
"AND",2011 Q4,1,23754,2.4,,,,,,,,,,,,
"AND",2012 Q1,0,23621,1.2,,,,,,,,,,,,
"AND",2012 Q2,0,23334,0.6,,,,,,,,,,,,
"AND",2012 Q3,1,23046,2.5,,,,,,,,,,,,
"AND",2012 Q4,0,22755,0.6,,,,,,,,,,,,
"AND",2013 Q1,1,22548,2.5,,,,,,,,,,,,
"AND",2013 Q2,1,22437,2.5,,,,,,,,,,,,
"AND",2013 Q3,1,22324,2.6,,,,,,,,,,,,
"AND",2013 Q4,0,22211,0.6,,,,,,,,,,,,
"AND",2014 Q1,0,22099,0.6,0,-1,1,0,1,-1,0.9,-1.11,2.92,-0.31,1.71,-2.32
"AND",2014 Q2,0,21988,0.7,0,-1,1,0,1,-1,0.76,-1.25,2.78,-0.07,1.95,-2.08
"AND",2014 Q3,0,21876,0,0,-1,1,0,1,-1,0.37,-1.65,2.38,-0.37,1.65,-2.38
"AND",2014 Q4,0,21763,1.3,0,0,1,0,0,-1,1.5,-0.51,3.52,-0.2,1.81,-2.22
"AND",2015 Q1,0,21651,0.7,0,-1,1,0,1,-1,1.11,-0.84,3.07,-0.41,1.54,-2.37
"AND",2015 Q2,0,21539,1.5,0,-1,1,0,1,-1,0.97,-0.98,2.93,0.53,2.48,-1.43
"AND",2015 Q3,0,21427,1.1,0,-1,1,0,1,-1,0.57,-1.38,2.53,0.53,2.48,-1.43
"AND",2015 Q4,1,21314,2.7,0,0,1,1,1,0,1.71,-0.24,3.67,0.99,2.94,-0.97
"AND",2016 Q1,0,21201,0,0,-1,1,0,1,-1,1.32,-0.62,3.26,-1.32,0.62,-3.26
"AND",2016 Q2,0,21090,1.4,0,-1,1,0,1,-1,1.18,-0.76,3.12,0.22,2.16,-1.72
"AND",2016 Q3,0,20977,0.7,0,-1,1,0,1,-1,0.78,-1.16,2.72,-0.08,1.86,-2.02
"AND",2016 Q4,0,20864,0.7,0,0,1,0,0,-1,1.92,-0.02,3.86,-1.22,0.72,-3.16
"AND",2017 Q1,1,20752,3.2,0,-1,1,1,2,0,1.53,-0.43,3.48,1.67,3.63,-0.28
"AND",2017 Q2,0,20641,1.6,0,-1,1,0,1,-1,1.39,-0.57,3.34,0.21,2.17,-1.74
"AND",2017 Q3,0,20529,1.4,0,-1,1,0,1,-1,0.99,-0.97,2.94,0.41,2.37,-1.54
"AND",2017 Q4,1,20416,3.5,0,0,1,1,1,0,2.13,0.17,4.08,1.37,3.33,-0.58
"AND",2018 Q1,0,20304,2.1,0,-1,1,0,1,-1,1.73,-0.28,3.75,0.37,2.38,-1.65
"AND",2018 Q2,0,20192,0.7,0,-1,1,0,1,-1,1.59,-0.42,3.61,-0.89,1.12,-2.91
"AND",2018 Q3,0,20080,0.7,0,-1,1,0,1,-1,1.19,-0.82,3.21,-0.49,1.52,-2.51
"AND",2018 Q4,0,19967,1.4,0,0,1,0,0,-1,2.33,0.32,4.35,-0.93,1.08,-2.95
"ARM",2015 Q1,27,981436,2.7,26,22,31,1,5,-4,2.67,2.22,3.12,0.03,0.48,-0.42
"ARM",2015 Q2,25,979203,2.6,28,24,32,-3,1,-7,2.89,2.44,3.34,-0.29,0.16,-0.74
"ARM",2015 Q3,30,976946,3.1,28,24,33,2,6,-3,2.91,2.46,3.36,0.19,0.64,-0.26
"ARM",2015 Q4,28,974678,2.9,28,24,32,0,4,-4,2.87,2.42,3.32,0.03,0.48,-0.42
"ARM",2016 Q1,26,971948,2.6,25,21,29,1,5,-3,2.56,2.13,3,0.04,0.47,-0.4
"ARM",2016 Q2,29,968682,3,27,22,31,2,7,-2,2.79,2.35,3.22,0.21,0.65,-0.22
"ARM",2016 Q3,25,965396,2.6,27,23,31,-2,2,-6,2.81,2.37,3.24,-0.21,0.23,-0.64
"ARM",2016 Q4,28,962092,2.9,27,22,31,1,6,-3,2.76,2.33,3.2,0.14,0.57,-0.3
"ARM",2017 Q1,25,958649,2.6,24,19,28,1,6,-3,2.46,2.03,2.89,0.14,0.57,-0.29
"ARM",2017 Q2,24,955021,2.6,25,21,29,-1,3,-5,2.68,2.25,3.11,-0.08,0.35,-0.51
"ARM",2017 Q3,24,951353,2.5,26,21,30,-2,3,-6,2.7,2.27,3.13,-0.2,0.23,-0.63
"ARM",2017 Q4,22,947665,2.3,25,21,29,-3,1,-7,2.66,2.23,3.09,-0.36,0.07,-0.79
"ARM",2018 Q1,22,943866,2.4,22,18,26,0,4,-4,2.35,1.92,2.79,0.05,0.48,-0.39
"ARM",2018 Q2,25,939915,2.7,24,19,28,1,6,-3,2.58,2.14,3.01,0.12,0.56,-0.31
"ARM",2018 Q3,26,935922,2.8,24,20,28,2,6,-2,2.6,2.16,3.03,0.2,0.64,-0.23
"ARM",2018 Q4,26,931902,2.8,24,19,28,2,7,-2,2.55,2.12,2.99,0.25,0.68,-0.19
"ARM",2019 Q1,18,927659,2,21,16,25,-3,2,-7,2.25,1.8,2.7,-0.25,0.2,-0.7
"ARM",2019 Q2,23,923111,2.5,22,18,27,1,5,-4,2.47,2.02,2.92,0.03,0.48,-0.42
"ARM",2019 Q3,23,918513,2.5,23,18,27,0,5,-4,2.49,2.04,2.94,0.01,0.46,-0.44
"ARM",2019 Q4,22,913892,2.4,22,18,27,0,4,-5,2.45,2,2.9,-0.05,0.4,-0.5
"ARM",2020 Q1,21,909896,2.4,19,15,24,2,6,-3,2.14,1.67,2.62,0.25,0.73,-0.22
"ARM",2020 Q2,22,906619,2.5,21,16,26,1,6,-4,2.37,1.89,2.84,0.13,0.61,-0.34
"ARM",2020 Q3,26,903324,2.8,21,17,26,5,9,0,2.39,1.91,2.86,0.41,0.89,-0.06
"ARM",2020 Q4,191,900012,21.2,21,16,26,170,175,165,2.35,1.87,2.82,18.86,19.33,18.38
"AUT",2000 Q2,73,2412230,3,,,,,,,,,,,,
"AUT",2000 Q3,66,2405561,2.7,,,,,,,,,,,,
"AUT",2000 Q4,68,2398854,2.8,,,,,,,,,,,,
"AUT",2001 Q1,60,2393212,2.5,,,,,,,,,,,,
"AUT",2001 Q2,63,2388787,2.7,,,,,,,,,,,,
"AUT",2001 Q3,71,2384314,3,,,,,,,,,,,,
"AUT",2001 Q4,63,2379811,2.7,,,,,,,,,,,,
"AUT",2002 Q1,62,2375659,2.6,,,,,,,,,,,,
"AUT",2002 Q2,61,2371874,2.6,,,,,,,,,,,,
"AUT",2002 Q3,67,2368047,2.8,,,,,,,,,,,,
"AUT",2002 Q4,61,2364201,2.6,,,,,,,,,,,,
"AUT",2003 Q1,63,2359839,2.7,,,,,,,,,,,,
"AUT",2003 Q2,62,2354836,2.7,,,,,,,,,,,,
"AUT",2003 Q3,63,2349777,2.7,,,,,,,,,,,,
"AUT",2003 Q4,56,2344693,2.4,,,,,,,,,,,,
"AUT",2004 Q1,59,2340307,2.5,,,,,,,,,,,,
"AUT",2004 Q2,57,2336727,2.5,,,,,,,,,,,,
"AUT",2004 Q3,61,2333129,2.6,,,,,,,,,,,,
"AUT",2004 Q4,54,2329511,2.3,,,,,,,,,,,,
"AUT",2005 Q1,59,2325569,2.5,53,47,60,6,12,-1,2.36,2.1,2.62,0.14,0.4,-0.12
"AUT",2005 Q2,60,2321222,2.6,53,47,60,7,13,0,2.37,2.11,2.64,0.23,0.49,-0.04
"AUT",2005 Q3,59,2316826,2.5,55,48,61,4,11,-2,2.44,2.18,2.7,0.06,0.32,-0.2
"AUT",2005 Q4,52,2312406,2.2,51,44,57,1,8,-5,2.25,1.99,2.51,-0.05,0.21,-0.31
"AUT",2006 Q1,51,2306650,2.2,52,45,58,-1,6,-7,2.3,2.04,2.56,-0.1,0.16,-0.36
"AUT",2006 Q2,53,2299297,2.3,52,46,59,1,7,-6,2.31,2.05,2.57,-0.01,0.25,-0.27
"AUT",2006 Q3,56,2291862,2.5,53,47,60,3,9,-4,2.38,2.12,2.64,0.12,0.38,-0.14
"AUT",2006 Q4,50,2284384,2.2,49,43,56,1,7,-6,2.19,1.93,2.45,0.01,0.27,-0.25
"AUT",2007 Q1,51,2277394,2.2,51,44,57,0,7,-6,2.24,1.98,2.5,-0.04,0.22,-0.3
"AUT",2007 Q2,49,2270936,2.2,51,44,57,-2,5,-8,2.25,1.99,2.51,-0.05,0.21,-0.31
"AUT",2007 Q3,53,2264408,2.3,52,46,59,1,7,-6,2.32,2.06,2.58,-0.02,0.24,-0.28
"AUT",2007 Q4,47,2257837,2.1,48,42,55,-1,5,-8,2.13,1.87,2.39,-0.03,0.23,-0.29
"AUT",2008 Q1,49,2251359,2.2,49,43,56,0,6,-7,2.18,1.92,2.44,0.02,0.28,-0.24
"AUT",2008 Q2,45,2244973,2,49,43,56,-4,2,-11,2.19,1.94,2.45,-0.19,0.06,-0.45
"AUT",2008 Q3,45,2238551,2,51,44,57,-6,1,-12,2.26,2,2.52,-0.26,0,-0.52
"AUT",2008 Q4,48,2232097,2.1,47,40,53,1,8,-5,2.07,1.81,2.33,0.03,0.29,-0.23
"AUT",2009 Q1,47,2225636,2.1,48,42,54,-1,5,-7,2.12,1.86,2.38,-0.02,0.24,-0.28
"AUT",2009 Q2,45,2219118,2,48,42,55,-3,3,-10,2.13,1.88,2.39,-0.13,0.12,-0.39
"AUT",2009 Q3,50,2212528,2.3,50,43,56,0,7,-6,2.2,1.94,2.46,0.1,0.36,-0.16
"AUT",2009 Q4,46,2205903,2.1,45,39,52,1,7,-6,2.01,1.75,2.26,0.09,0.35,-0.16
"AUT",2010 Q1,48,2200814,2.2,47,40,53,1,8,-5,2.06,1.8,2.32,0.14,0.4,-0.12
"AUT",2010 Q2,50,2197475,2.3,47,40,53,3,10,-3,2.07,1.82,2.33,0.23,0.48,-0.03
