"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"AUS",2015 Jan,2273,,,,,,,15774542,14.4,,,,,,
"AUS",2015 Feb,2086,,,,,,,15789748,13.2,,,,,,
"AUS",2015 Mar,2244,,,,,,,15805137,14.2,,,,,,
"AUS",2015 Apr,2251,,,,,,,15820998,14.2,,,,,,
"AUS",2015 May,2322,,,,,,,15836757,14.7,,,,,,
"AUS",2015 Jun,2291,,,,,,,15852821,14.5,,,,,,
"AUS",2015 Jul,2456,,,,,,,15868611,15.5,,,,,,
"AUS",2015 Aug,2483,,,,,,,15884714,15.6,,,,,,
"AUS",2015 Sep,2358,,,,,,,15900677,14.8,,,,,,
"AUS",2015 Oct,2344,,,,,,,15916451,14.7,,,,,,
"AUS",2015 Nov,2241,,,,,,,15932378,14.1,,,,,,
"AUS",2015 Dec,2333,,,,,,,15948305,14.6,,,,,,
"AUS",2016 Jan,2246,,,,,,,15964913,14.1,,,,,,
"AUS",2016 Feb,2166,,,,,,,15982207,13.6,,,,,,
"AUS",2016 Mar,2210,,,,,,,15999348,13.8,,,,,,
"AUS",2016 Apr,2199,,,,,,,16016666,13.7,,,,,,
"AUS",2016 May,2243,,,,,,,16034191,14,,,,,,
"AUS",2016 Jun,2296,,,,,,,16051604,14.3,,,,,,
"AUS",2016 Jul,2405,,,,,,,16068905,15,,,,,,
"AUS",2016 Aug,2401,,,,,,,16086842,14.9,,,,,,
"AUS",2016 Sep,2307,,,,,,,16104143,14.3,,,,,,
"AUS",2016 Oct,2337,,,,,,,16121556,14.5,,,,,,
"AUS",2016 Nov,2273,,,,,,,16139081,14.1,,,,,,
"AUS",2016 Dec,2348,,,,,,,16156399,14.5,,,,,,
"AUS",2017 Jan,2291,,,,,,,16174278,14.2,,,,,,
"AUS",2017 Feb,2046,,,,,,,16191269,12.6,,,,,,
"AUS",2017 Mar,2316,,,,,,,16208299,14.3,,,,,,
"AUS",2017 Apr,2229,,,,,,,16225809,13.7,,,,,,
"AUS",2017 May,2331,,,,,,,16243624,14.3,,,,,,
"AUS",2017 Jun,2255,,,,,,,16261100,13.9,,,,,,
"AUS",2017 Jul,2486,,,,,,,16278689,15.3,,,,,,
"AUS",2017 Aug,2576,,,,,,,16296677,15.8,,,,,,
"AUS",2017 Sep,2400,,,,,,,16314170,14.7,,,,,,
"AUS",2017 Oct,2404,,,,,,,16331872,14.7,,,,,,
"AUS",2017 Nov,2277,,,,,,,16349461,13.9,,,,,,
"AUS",2017 Dec,2358,,,,,,,16366937,14.4,,,,,,
"AUS",2018 Jan,2361,,,,,,,16384205,14.4,,,,,,
"AUS",2018 Feb,2087,,,,,,,16399079,12.7,,,,,,
"AUS",2018 Mar,2318,,,,,,,16414002,14.1,,,,,,
"AUS",2018 Apr,2227,,,,,,,16429531,13.6,,,,,,
"AUS",2018 May,2336,,,,,,,16445059,14.2,,,,,,
"AUS",2018 Jun,2237,,,,,,,16460439,13.6,,,,,,
"AUS",2018 Jul,2440,,,,,,,16476002,14.8,,,,,,
