"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Jan,62,63,48,79,-1,14,-17,363428,17.1,17.47,12.99,21.95,-0.37,4.11,-4.85
"ALB",2015 Feb,47,57,41,72,-10,6,-25,363026,13,15.59,11.11,20.07,-2.59,1.89,-7.07
"ALB",2015 Mar,63,56,41,72,7,22,-9,362627,17.5,15.57,11.09,20.05,1.93,6.41,-2.55
"ALB",2015 Apr,51,52,36,67,-1,15,-16,362215,14,14.27,9.79,18.75,-0.27,4.21,-4.75
"ALB",2015 May,52,53,37,68,-1,15,-16,361806,14.3,14.43,9.95,18.91,-0.13,4.35,-4.61
"ALB",2015 Jun,43,49,33,64,-6,10,-21,361390,11.8,13.33,8.85,17.81,-1.53,2.95,-6.01
"ALB",2015 Jul,59,54,38,69,5,21,-10,360980,16.3,14.81,10.33,19.29,1.49,5.97,-2.99
"ALB",2015 Aug,62,54,38,70,8,24,-8,360563,17.1,14.85,10.37,19.33,2.25,6.73,-2.23
"ALB",2015 Sep,59,52,36,67,7,23,-8,360149,16.3,14.29,9.81,18.77,2.01,6.49,-2.47
"ALB",2015 Oct,67,63,48,79,4,19,-12,359739,18.7,17.69,13.21,22.17,1.01,5.49,-3.47
"ALB",2015 Nov,61,57,41,72,4,20,-11,359326,16.9,15.67,11.19,20.15,1.23,5.71,-3.25
"ALB",2015 Dec,61,62,47,78,-1,14,-17,358913,16.9,17.35,12.87,21.83,-0.45,4.03,-4.93
"ALB",2016 Jan,64,61,45,76,3,19,-12,358492,17.7,16.97,12.53,21.4,0.73,5.17,-3.7
"ALB",2016 Feb,55,54,38,69,1,17,-14,358068,15.3,15.09,10.65,19.52,0.21,4.65,-4.22
"ALB",2016 Mar,42,54,38,69,-12,4,-27,357648,11.9,15.07,10.63,19.5,-3.17,1.27,-7.6
"ALB",2016 Apr,43,49,33,64,-6,10,-21,357224,12.1,13.77,9.33,18.2,-1.67,2.77,-6.1
"ALB",2016 May,45,50,34,65,-5,11,-20,356795,12.5,13.93,9.49,18.36,-1.43,3.01,-5.86
"ALB",2016 Jun,49,46,31,62,3,18,-13,356368,13.6,12.83,8.39,17.26,0.77,5.21,-3.66
"ALB",2016 Jul,44,51,36,67,-7,8,-23,355944,12.4,14.31,9.87,18.74,-1.91,2.53,-6.34
"ALB",2016 Aug,47,51,36,67,-4,11,-20,355505,13.1,14.35,9.91,18.78,-1.25,3.19,-5.68
"ALB",2016 Sep,50,49,34,65,1,16,-15,355081,14.1,13.79,9.35,18.22,0.31,4.75,-4.12
"ALB",2016 Oct,63,61,45,76,2,18,-13,354654,17.9,17.19,12.75,21.62,0.71,5.15,-3.72
"ALB",2016 Nov,67,54,38,69,13,29,-2,354225,19,15.17,10.73,19.6,3.83,8.27,-0.6
"ALB",2016 Dec,58,60,44,75,-2,14,-17,353800,16.5,16.85,12.41,21.28,-0.35,4.09,-4.78
"ALB",2017 Jan,62,58,43,73,4,19,-11,353284,17.6,16.46,12.04,20.88,1.14,5.56,-3.28
"ALB",2017 Feb,62,51,36,67,11,26,-5,352682,17.5,14.58,10.16,19,2.92,7.34,-1.5
"ALB",2017 Mar,45,51,36,66,-6,9,-21,352077,12.8,14.56,10.14,18.98,-1.76,2.66,-6.18
"ALB",2017 Apr,31,46,31,62,-15,0,-31,351454,8.9,13.26,8.84,17.68,-4.36,0.06,-8.78
"ALB",2017 May,54,47,32,63,7,22,-9,350821,15.4,13.42,9,17.84,1.98,6.4,-2.44
"ALB",2017 Jun,44,43,28,59,1,16,-15,350200,12.4,12.32,7.9,16.74,0.08,4.5,-4.34
"ALB",2017 Jul,60,48,33,64,12,27,-4,349575,17.1,13.8,9.38,18.22,3.3,7.72,-1.12
"ALB",2017 Aug,52,49,33,64,3,19,-12,348936,14.9,13.84,9.42,18.26,1.06,5.48,-3.36
"ALB",2017 Sep,42,46,31,62,-4,11,-20,348315,12.1,13.28,8.86,17.7,-1.18,3.24,-5.6
"ALB",2017 Oct,53,58,43,73,-5,10,-20,347686,15.1,16.68,12.26,21.1,-1.58,2.84,-6
"ALB",2017 Nov,45,51,36,67,-6,9,-22,347061,13,14.66,10.24,19.08,-1.66,2.76,-6.08
"ALB",2017 Dec,59,57,41,72,2,18,-13,346440,16.9,16.34,11.92,20.76,0.56,4.98,-3.86
"ALB",2018 Jan,52,55,40,71,-3,12,-19,345834,15.1,15.96,11.52,20.39,-0.86,3.58,-5.29
"ALB",2018 Feb,47,49,33,64,-2,14,-17,345324,13.7,14.08,9.64,18.51,-0.38,4.06,-4.81
"ALB",2018 Mar,49,48,33,64,1,16,-15,344813,14.1,14.06,9.62,18.49,0.04,4.48,-4.39
"ALB",2018 Apr,54,44,28,59,10,26,-5,344280,15.8,12.76,8.32,17.19,3.04,7.48,-1.39
"ALB",2018 May,40,45,29,60,-5,11,-20,343748,11.5,12.92,8.48,17.35,-1.42,3.02,-5.85
"ALB",2018 Jun,43,41,25,56,2,18,-13,343221,12.4,11.82,7.38,16.25,0.58,5.02,-3.85
"ALB",2018 Jul,42,46,30,61,-4,12,-19,342688,12.2,13.3,8.86,17.73,-1.1,3.34,-5.53
"ALB",2018 Aug,41,46,30,61,-5,11,-20,342150,12,13.34,8.9,17.77,-1.34,3.1,-5.77
"ALB",2018 Sep,36,44,28,59,-8,8,-23,341622,10.4,12.78,8.34,17.21,-2.38,2.06,-6.81
"ALB",2018 Oct,44,55,40,71,-11,4,-27,341085,13,16.18,11.74,20.61,-3.18,1.26,-7.61
"ALB",2018 Nov,45,49,33,64,-4,12,-19,340559,13.1,14.16,9.72,18.59,-1.06,3.38,-5.49
"ALB",2018 Dec,48,54,39,70,-6,9,-22,340029,14,15.84,11.4,20.27,-1.84,2.6,-6.27
"ALB",2019 Jan,50,53,37,68,-3,13,-18,339476,14.8,15.45,10.97,19.93,-0.65,3.83,-5.13
"ALB",2019 Feb,45,46,30,61,-1,15,-16,338938,13.4,13.57,9.09,18.05,-0.17,4.31,-4.65
"ALB",2019 Mar,56,46,30,61,10,26,-5,338402,16.5,13.55,9.07,18.03,2.95,7.43,-1.53
"ALB",2019 Apr,52,41,25,56,11,27,-4,337837,15.5,12.25,7.77,16.73,3.25,7.73,-1.23
"ALB",2019 May,45,42,26,57,3,19,-12,337282,13.4,12.41,7.93,16.89,0.99,5.47,-3.49
"ALB",2019 Jun,38,38,22,54,0,16,-16,336727,11.4,11.31,6.83,15.79,0.09,4.57,-4.39
"ALB",2019 Jul,37,43,27,59,-6,10,-22,336162,11,12.79,8.31,17.27,-1.79,2.69,-6.27
"ALB",2019 Aug,41,43,28,59,-2,13,-18,335600,12.1,12.83,8.35,17.31,-0.73,3.75,-5.21
"ALB",2019 Sep,45,41,25,57,4,20,-12,335041,13.5,12.27,7.79,16.75,1.23,5.71,-3.25
"ALB",2019 Oct,63,53,37,68,10,26,-5,334481,18.7,15.67,11.19,20.15,3.03,7.51,-1.45
